5000.0,13.9
10000.0,13.3
15000.0,15.8
20000.0,13.2
25000.0,13.1
30000.0,13.7
35000.0,19.3
40000.0,15.0
45000.0,13.7
50000.0,14.2
55000.0,19.0
60000.0,18.9
65000.0,19.2
70000.0,18.9
75000.0,18.8
80000.0,18.9
85000.0,19.2
90000.0,19.3
95000.0,19.2
100000.0,19.3
