100000.0,75.3
200000.0,56.0
300000.0,54.7
400000.0,53.4
500000.0,54.1
600000.0,63.2
700000.0,58.9
800000.0,58.6
900000.0,58.4
1000000.0,58.0
1100000.0,81.3
1200000.0,81.0
1300000.0,81.0
1400000.0,80.4
1500000.0,79.7
1600000.0,80.4
1700000.0,79.9
1800000.0,79.8
1900000.0,80.4
2000000.0,79.6
