5000.0,3.9
10000.0,2.6
15000.0,2.6
20000.0,2.6
25000.0,2.9
30000.0,2.7
35000.0,2.8
40000.0,2.7
45000.0,2.8
50000.0,3.0
55000.0,3.5
60000.0,3.4
65000.0,3.4
70000.0,3.5
75000.0,3.4
80000.0,3.4
85000.0,3.5
90000.0,3.4
95000.0,3.4
100000.0,3.6
