25000.0,16.0
50000.0,14.3
75000.0,13.5
100000.0,13.0
125000.0,13.0
150000.0,13.7
175000.0,13.9
200000.0,13.9
225000.0,13.7
250000.0,13.7
275000.0,18.8
300000.0,18.9
325000.0,18.7
350000.0,18.9
375000.0,18.9
400000.0,18.9
425000.0,18.8
450000.0,18.8
475000.0,18.8
500000.0,18.9
