50000.0,41.3
100000.0,30.1
150000.0,30.8
200000.0,30.3
250000.0,30.6
300000.0,28.6
350000.0,28.5
400000.0,28.6
450000.0,28.7
500000.0,28.6
550000.0,38.8
600000.0,38.7
650000.0,38.7
700000.0,38.8
750000.0,38.9
800000.0,39.1
850000.0,38.8
900000.0,39.0
950000.0,39.1
1000000.0,39.0
